country,city,park_id,park_name,real_tipo_servicio,plan_lob_name,confidence,notes
peru,lima,e3e07c00ed914f82a59c03283a178d6e,e3e07c00ed914f82a59c03283a178d6e,económico,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,cargo,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,premier,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,cargo,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,exprés,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,cargo,,,
peru,lima,64085dd85e124e2c808806f70d527ea8,64085dd85e124e2c808806f70d527ea8,cargo,,,
peru,lima,962afaa34db6420fb03b7ae464f6a061,962afaa34db6420fb03b7ae464f6a061,cargo,,,
peru,lima,e3e07c00ed914f82a59c03283a178d6e,e3e07c00ed914f82a59c03283a178d6e,mensajería,,,
peru,lima,bed8509b67514379866e2907d72902a3,bed8509b67514379866e2907d72902a3,económico,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,cargo,,,
peru,lima,962afaa34db6420fb03b7ae464f6a061,962afaa34db6420fb03b7ae464f6a061,minivan,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,premier,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,"focos led para auto, moto",,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,cargo,,,
peru,lima,e3e07c00ed914f82a59c03283a178d6e,e3e07c00ed914f82a59c03283a178d6e,exprés,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,económico,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,confort,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,exprés,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,confort+,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,cargo,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,minivan,,,
peru,trujillo,851e30755bba4d298e2e837f571b4ab8,851e30755bba4d298e2e837f571b4ab8,mensajería,,,
